path,problem_id,stage,detail,success,error,finish_reason,prompt_tokens,completion_tokens,total_tokens,latency_s,output_chars,thinking_budget_applied,thinking_budget_action,thinking_budget_fallback_finalized,parsed_output_score,candidate,round,verifier,meta
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_meta_r1_v1_m0.txt,1,proof_meta_verify,candidate=17 round=1 verifier=1 meta=0,True,,stop,8657,16328,24985,75.92291641235352,73692,False,finalize,False,1.0,17,1,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_meta_r1_v2_m0.txt,1,proof_meta_verify,candidate=17 round=1 verifier=2 meta=0,True,,stop,8687,21502,30189,102.36640858650208,90008,False,finalize,False,1.0,17,1,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_meta_r1_v3_m0.txt,1,proof_meta_verify,candidate=17 round=1 verifier=3 meta=0,True,,stop,8610,18673,27283,78.48334050178528,79212,False,finalize,False,0.5,17,1,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_proof_finalize_r0.txt,1,proof_finalize,candidate=17 round=0 budget_fallback=1,True,,stop,122462,2978,125440,38.685242652893066,10434,False,finalize,False,,17,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_proof_gen_r0.txt,1,proof_generation,candidate=17 round=0 mode=opd_xml prompt_family=opd,True,,thinking_budget_reached,436,122001,122437,1320.0558309555054,329764,True,stop,False,,17,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_proof_gen_r1.txt,1,proof_generation,candidate=17 round=1 mode=opd_xml prompt_family=opd,True,,stop,3636,117477,121113,930.4063093662262,374873,False,stop,False,1.0,17,1,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_proof_refine_r1.txt,1,proof_refine,candidate=17 round=1 restart=0,True,,stop,3741,78631,82372,935.5221979618073,238507,False,finalize,False,1.0,17,1,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_proof_refine_r2.txt,1,proof_refine,candidate=17 round=2 restart=0,True,,length,8479,126000,134479,1032.5856654644012,368729,False,finalize,False,1.0,17,2,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_verify_r0_v0.txt,1,proof_verify,candidate=17 round=0 verifier=0 prompt_family=opd,True,,stop,2832,12785,15617,173.82054352760315,40192,False,finalize,False,0.0,17,0,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_verify_r0_v1.txt,1,proof_verify,candidate=17 round=0 verifier=1 prompt_family=opd,True,,stop,2832,12093,14925,174.66409873962402,35588,False,finalize,False,0.0,17,0,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_verify_r0_v2.txt,1,proof_verify,candidate=17 round=0 verifier=2 prompt_family=opd,True,,stop,2832,11192,14024,137.40561199188232,37867,False,finalize,False,0.0,17,0,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_verify_r0_v3.txt,1,proof_verify,candidate=17 round=0 verifier=3 prompt_family=opd,True,,stop,2832,18175,21007,226.11944341659546,67579,False,finalize,False,0.0,17,0,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_verify_r1_v0.txt,1,proof_verify,candidate=17 round=1 verifier=0 prompt_family=opd,True,,stop,7494,16999,24493,73.64249563217163,62888,False,finalize,False,0.0,17,1,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_verify_r1_v1.txt,1,proof_verify,candidate=17 round=1 verifier=1 prompt_family=opd,True,,stop,7494,17365,24859,135.30717515945435,64590,False,finalize,False,0.0,17,1,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_verify_r1_v2.txt,1,proof_verify,candidate=17 round=1 verifier=2 prompt_family=opd,True,,stop,7494,13423,20917,55.368571043014526,47491,False,finalize,False,0.0,17,1,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_17_verify_r1_v3.txt,1,proof_verify,candidate=17 round=1 verifier=3 prompt_family=opd,True,,stop,7494,17090,24584,273.0245957374573,62710,False,finalize,False,0.0,17,1,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_meta_r0_v0_m0.txt,1,proof_meta_verify,candidate=19 round=0 verifier=0 meta=0,True,,stop,3319,15870,19189,82.11223793029785,65314,False,finalize,False,1.0,19,0,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_meta_r0_v1_m0.txt,1,proof_meta_verify,candidate=19 round=0 verifier=1 meta=0,True,,stop,3510,20751,24261,100.3361234664917,87992,False,finalize,False,1.0,19,0,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_meta_r0_v2_m0.txt,1,proof_meta_verify,candidate=19 round=0 verifier=2 meta=0,True,,stop,3239,12205,15444,56.82310390472412,54464,False,finalize,False,1.0,19,0,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_meta_r0_v3_m0.txt,1,proof_meta_verify,candidate=19 round=0 verifier=3 meta=0,True,,stop,3245,11494,14739,61.631080627441406,52091,False,finalize,False,1.0,19,0,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_proof_gen_r0.txt,1,proof_generation,candidate=19 round=0 mode=opd_xml prompt_family=opd,True,,stop,436,113044,113480,1135.5807812213898,331445,False,stop,False,1.0,19,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_proof_refine_r1.txt,1,proof_refine,candidate=19 round=1 restart=0,True,,length,3295,126000,129295,978.6243135929108,355060,False,finalize,False,,19,1,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_verify_r0_v0.txt,1,proof_verify,candidate=19 round=0 verifier=0 prompt_family=opd,True,,stop,2292,13333,15625,165.60661673545837,48442,False,finalize,False,0.0,19,0,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_verify_r0_v1.txt,1,proof_verify,candidate=19 round=0 verifier=1 prompt_family=opd,True,,stop,2292,12728,15020,163.94523453712463,46136,False,finalize,False,0.0,19,0,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_verify_r0_v2.txt,1,proof_verify,candidate=19 round=0 verifier=2 prompt_family=opd,True,,stop,2292,15156,17448,187.71640038490295,56558,False,finalize,False,0.0,19,0,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_19_verify_r0_v3.txt,1,proof_verify,candidate=19 round=0 verifier=3 prompt_family=opd,True,,stop,2292,6468,8760,84.98477005958557,23813,False,finalize,False,0.0,19,0,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_1_proof_finalize_r0.txt,1,proof_finalize,candidate=1 round=0 budget_fallback=1,True,,length,122113,4888,127001,67.4765214920044,15565,False,finalize,False,,1,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_1_proof_gen_r0.txt,1,proof_generation,candidate=1 round=0 mode=deepseek_markdown prompt_family=deepseek_math_v2,True,,thinking_budget_reached,1001,121095,122096,1312.1580646038055,372097,True,stop,False,,1,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_1_proof_handoff_r0.txt,1,proof_handoff,candidate=1 round=0 try=2,True,,length,126708,4096,130804,52.4950430393219,14653,False,finalize,False,,1,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r0_v0_m0.txt,1,proof_meta_verify,candidate=21 round=0 verifier=0 meta=0,True,,stop,4923,14512,19435,175.9995846748352,62602,False,finalize,False,1.0,21,0,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r0_v1_m0.txt,1,proof_meta_verify,candidate=21 round=0 verifier=1 meta=0,True,,stop,4956,7537,12493,36.85847043991089,30478,False,finalize,False,1.0,21,0,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r0_v2_m0.txt,1,proof_meta_verify,candidate=21 round=0 verifier=2 meta=0,True,,stop,4966,12335,17301,163.38861107826233,53993,False,finalize,False,1.0,21,0,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r0_v3_m0.txt,1,proof_meta_verify,candidate=21 round=0 verifier=3 meta=0,True,,stop,4952,9012,13964,108.17881751060486,34401,False,finalize,False,1.0,21,0,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r1_v0_m0.txt,1,proof_meta_verify,candidate=21 round=1 verifier=0 meta=0,True,,stop,7684,9884,17568,41.890681982040405,43338,False,finalize,False,1.0,21,1,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r1_v1_m0.txt,1,proof_meta_verify,candidate=21 round=1 verifier=1 meta=0,True,,stop,7532,7723,15255,96.4015953540802,35210,False,finalize,False,1.0,21,1,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r1_v2_m0.txt,1,proof_meta_verify,candidate=21 round=1 verifier=2 meta=0,True,,stop,7541,11263,18804,143.88506078720093,49355,False,finalize,False,1.0,21,1,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r1_v3_m0.txt,1,proof_meta_verify,candidate=21 round=1 verifier=3 meta=0,True,,stop,7513,8311,15824,35.14812684059143,37409,False,finalize,False,1.0,21,1,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r2_v0_m0.txt,1,proof_meta_verify,candidate=21 round=2 verifier=0 meta=0,True,,stop,5814,25107,30921,121.69525504112244,103669,False,finalize,False,1.0,21,2,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r2_v1_m0.txt,1,proof_meta_verify,candidate=21 round=2 verifier=1 meta=0,True,,stop,5492,15080,20572,201.0741605758667,71099,False,finalize,False,0.5,21,2,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r2_v2_m0.txt,1,proof_meta_verify,candidate=21 round=2 verifier=2 meta=0,True,,stop,5560,12727,18287,64.24014377593994,58600,False,finalize,False,1.0,21,2,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r2_v3_m0.txt,1,proof_meta_verify,candidate=21 round=2 verifier=3 meta=0,True,,stop,5557,13273,18830,62.425832986831665,64186,False,finalize,False,1.0,21,2,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r3_v0_m0.txt,1,proof_meta_verify,candidate=21 round=3 verifier=0 meta=0,True,,stop,3869,18837,22706,88.83478903770447,79124,False,finalize,False,1.0,21,3,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r3_v1_m0.txt,1,proof_meta_verify,candidate=21 round=3 verifier=1 meta=0,True,,stop,4019,13197,17216,60.75074768066406,60668,False,finalize,False,1.0,21,3,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r3_v2_m0.txt,1,proof_meta_verify,candidate=21 round=3 verifier=2 meta=0,True,,stop,3972,14491,18463,75.72680521011353,64965,False,finalize,False,1.0,21,3,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r3_v3_m0.txt,1,proof_meta_verify,candidate=21 round=3 verifier=3 meta=0,True,,stop,4198,20885,25083,104.50598287582397,90043,False,finalize,False,1.0,21,3,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r4_v0_m0.txt,1,proof_meta_verify,candidate=21 round=4 verifier=0 meta=0,True,,stop,4635,12686,17321,52.281136989593506,52356,False,finalize,False,1.0,21,4,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r4_v1_m0.txt,1,proof_meta_verify,candidate=21 round=4 verifier=1 meta=0,True,,stop,4456,10311,14767,148.85744166374207,48400,False,finalize,False,1.0,21,4,1,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r4_v2_m0.txt,1,proof_meta_verify,candidate=21 round=4 verifier=2 meta=0,True,,stop,4519,8465,12984,37.29997110366821,36525,False,finalize,False,0.0,21,4,2,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_meta_r4_v3_m0.txt,1,proof_meta_verify,candidate=21 round=4 verifier=3 meta=0,True,,stop,4770,20769,25539,91.20010638237,88215,False,finalize,False,1.0,21,4,3,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_proof_finalize_r0.txt,1,proof_finalize,candidate=21 round=0 budget_fallback=1,True,,length,122479,3957,126436,49.14365100860596,13956,False,finalize,False,,21,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_proof_gen_r0.txt,1,proof_generation,candidate=21 round=0 mode=opd_xml prompt_family=opd,True,,thinking_budget_reached,436,122018,122454,1313.0722737312317,316641,True,stop,False,,21,0,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_proof_gen_r1.txt,1,proof_generation,candidate=21 round=1 mode=opd_xml prompt_family=opd,True,,stop,4795,100939,105734,896.6339929103851,342833,False,stop,False,1.0,21,1,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_proof_refine_r1.txt,1,proof_refine,candidate=21 round=1 restart=0,True,,stop,4634,98715,103349,1218.8190748691559,329080,False,finalize,False,1.0,21,1,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_proof_refine_r2.txt,1,proof_refine,candidate=21 round=2 restart=0,True,,stop,7246,84068,91314,555.6622846126556,289325,False,finalize,False,1.0,21,2,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_proof_refine_r3.txt,1,proof_refine,candidate=21 round=3 restart=0,True,,stop,5517,80591,86108,539.87038397789,251942,False,finalize,False,1.0,21,3,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_proof_refine_r4.txt,1,proof_refine,candidate=21 round=4 restart=0,True,,stop,3575,69779,73354,370.98489332199097,221262,False,finalize,False,1.0,21,4,,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r0_v0.txt,1,proof_verify,candidate=21 round=0 verifier=0 prompt_family=opd,True,,stop,3917,5120,9037,23.292144536972046,14316,False,finalize,False,0.0,21,0,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r0_v1.txt,1,proof_verify,candidate=21 round=0 verifier=1 prompt_family=opd,True,,stop,3917,8890,12807,34.06171226501465,23818,False,finalize,False,0.0,21,0,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r0_v2.txt,1,proof_verify,candidate=21 round=0 verifier=2 prompt_family=opd,True,,stop,3917,3717,7634,43.064595460891724,11180,False,finalize,False,0.0,21,0,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r0_v3.txt,1,proof_verify,candidate=21 round=0 verifier=3 prompt_family=opd,True,,stop,3917,5208,9125,37.244322299957275,15364,False,finalize,False,0.0,21,0,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r1_v0.txt,1,proof_verify,candidate=21 round=1 verifier=0 prompt_family=opd,True,,stop,6427,8240,14667,33.76096224784851,30375,False,finalize,False,0.0,21,1,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r1_v1.txt,1,proof_verify,candidate=21 round=1 verifier=1 prompt_family=opd,True,,stop,6427,4389,10816,20.759280681610107,15050,False,finalize,False,0.0,21,1,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r1_v2.txt,1,proof_verify,candidate=21 round=1 verifier=2 prompt_family=opd,True,,stop,6427,6923,13350,31.363706350326538,24782,False,finalize,False,0.0,21,1,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r1_v3.txt,1,proof_verify,candidate=21 round=1 verifier=3 prompt_family=opd,True,,stop,6427,5321,11748,82.72805285453796,17917,False,finalize,False,0.0,21,1,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r2_v0.txt,1,proof_verify,candidate=21 round=2 verifier=0 prompt_family=opd,True,,stop,4462,10199,14661,148.99244475364685,34692,False,finalize,False,0.0,21,2,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r2_v1.txt,1,proof_verify,candidate=21 round=2 verifier=1 prompt_family=opd,True,,stop,4462,9567,14029,121.4125235080719,33311,False,finalize,False,0.0,21,2,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r2_v2.txt,1,proof_verify,candidate=21 round=2 verifier=2 prompt_family=opd,True,,stop,4462,10540,15002,135.6213662624359,38572,False,finalize,False,0.0,21,2,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r2_v3.txt,1,proof_verify,candidate=21 round=2 verifier=3 prompt_family=opd,True,,stop,4462,7155,11617,32.15625286102295,26308,False,finalize,False,0.0,21,2,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r3_v0.txt,1,proof_verify,candidate=21 round=3 verifier=0 prompt_family=opd,True,,stop,2947,20086,23033,234.26402759552002,63473,False,finalize,False,0.0,21,3,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r3_v1.txt,1,proof_verify,candidate=21 round=3 verifier=1 prompt_family=opd,True,,stop,2947,11532,14479,50.452327489852905,42365,False,finalize,False,0.0,21,3,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r3_v2.txt,1,proof_verify,candidate=21 round=3 verifier=2 prompt_family=opd,True,,stop,2947,15042,17989,63.681182622909546,49354,False,finalize,False,0.0,21,3,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r3_v3.txt,1,proof_verify,candidate=21 round=3 verifier=3 prompt_family=opd,True,,stop,2947,19200,22147,221.78765678405762,64463,False,finalize,False,0.0,21,3,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r4_v0.txt,1,proof_verify,candidate=21 round=4 verifier=0 prompt_family=opd,True,,stop,3437,10778,14215,155.1400601863861,35952,False,finalize,False,0.0,21,4,0,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r4_v1.txt,1,proof_verify,candidate=21 round=4 verifier=1 prompt_family=opd,True,,stop,3437,5803,9240,25.1413791179657,20835,False,finalize,False,0.0,21,4,1,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r4_v2.txt,1,proof_verify,candidate=21 round=4 verifier=2 prompt_family=opd,True,,stop,3437,13453,16890,177.17818188667297,49142,False,finalize,False,0.0,21,4,2,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_21_verify_r4_v3.txt,1,proof_verify,candidate=21 round=4 verifier=3 prompt_family=opd,True,,stop,3437,11149,14586,50.15762543678284,37778,False,finalize,False,0.0,21,4,3,
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_23_meta_r0_v0_m0.txt,1,proof_meta_verify,candidate=23 round=0 verifier=0 meta=0,True,,stop,3343,15585,18928,78.2483081817627,63736,False,finalize,False,1.0,23,0,0,0
/tmp/aimo-proof-pilot-inference-distributed/runs/imo2025-full-p36-r4-p2-sft750-handoff-priority-2node-20260718T184959Z/logs/rank_0001/llm_calls/1/cand_23_meta_r0_v1_m0.txt,1,proof_meta_verify,candidate=23 round=0 verifier=1 meta=0,True,,stop,3114,22089,25203,90.2490668296814,88673,False,finalize,False,1.0,23,0,1,0
